item_id,price,avg_rating,category,item_view_count_7d,item_purchase_count_30d,item_avg_rating_events,item_cart_rate,item_conversion_rate,event_timestamp,created_timestamp
item_004363,9.99,4.0,beauty,1.0,5.0,2.8874999999999997,0.4444,0.3704,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004364,21.19,4.3,automotive,1.0,5.0,2.3666666666666667,0.7576,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004365,112.02,3.0,automotive,1.0,5.0,2.1399999999999997,0.6667,0.5667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004366,138.87,5.0,beauty,4.0,3.0,2.8,0.9231,0.1538,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004367,3043.39,1.8,jewelry,4.0,3.0,2.425,0.38,0.26,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004368,197.04,3.3,sports,4.0,5.0,3.9,0.225,0.425,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004369,493.07,3.6,sports,2.0,1.0,2.9,0.6667,0.1818,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004370,2419.45,5.0,jewelry,4.0,2.0,3.54,0.4815,0.1481,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004371,49.21,3.9,books,6.0,3.0,2.5,0.4884,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004372,147.64,4.3,home_garden,3.0,3.0,3.566666666666667,0.4,0.1818,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004373,375.36,3.3,automotive,2.0,4.0,3.1333333333333333,0.4615,0.2115,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004374,45.45,3.9,books,3.0,4.0,2.533333333333333,0.9259,0.4444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004375,98.02,3.8,clothing,4.0,4.0,3.1571428571428575,0.5556,0.2889,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004376,1994.74,2.4,electronics,2.0,4.0,3.533333333333333,0.5806,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004377,20.59,4.7,toys,1.0,8.0,3.45,0.4688,0.5938,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004378,293.99,4.5,automotive,3.0,3.0,3.4166666666666665,1.0,0.6842,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004379,43.14,3.0,sports,3.0,7.0,2.8000000000000003,0.7,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004380,206.78,4.0,clothing,2.0,2.0,3.6700000000000004,0.7179,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004381,152.16,3.6,jewelry,0.0,1.0,3.7,0.8333,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004382,46.71,3.7,food,4.0,4.0,2.8,0.5429,0.2571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004383,10.64,4.4,books,4.0,5.0,2.4875000000000003,0.7188,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004384,183.13,4.9,clothing,1.0,2.0,3.325,0.7143,0.3214,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004385,46.97,3.7,food,2.0,9.0,3.063636363636364,0.5333,0.2833,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004386,348.87,4.0,electronics,2.0,4.0,3.0875000000000004,0.5,0.2174,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004387,15.57,4.2,books,7.0,9.0,2.8625,0.5909,0.4318,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004388,164.16,3.7,clothing,1.0,6.0,2.033333333333333,0.6429,0.4643,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004389,22.8,4.3,food,5.0,5.0,2.6,0.4035,0.193,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004390,2770.54,4.5,jewelry,2.0,1.0,3.0,0.6087,0.5217,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004391,1809.57,4.4,electronics,6.0,7.0,2.788888888888889,0.3478,0.3768,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004392,7.98,4.5,beauty,2.0,3.0,2.5833333333333335,0.4,0.35,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004393,641.4,2.3,jewelry,0.0,3.0,1.4,0.5,0.2143,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004394,429.77,3.2,home_garden,3.0,2.0,3.4499999999999997,0.5556,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004395,51.99,3.3,food,3.0,3.0,3.8000000000000003,0.5926,0.4074,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004396,348.91,3.7,automotive,3.0,0.0,1.525,0.2969,0.0625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004397,49.3,3.6,toys,3.0,4.0,3.8,0.9565,0.5217,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004398,13.88,4.8,toys,3.0,4.0,3.6399999999999997,0.5484,0.2903,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004399,251.64,2.6,automotive,2.0,7.0,2.966666666666667,0.4839,0.5161,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004400,125.42,4.7,automotive,3.0,4.0,3.475,0.4444,0.2963,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004401,173.9,3.1,clothing,2.0,6.0,2.575,0.3611,0.3889,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004402,3005.98,3.6,jewelry,0.0,5.0,2.1,1.0,0.8,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004403,15.73,3.4,beauty,4.0,4.0,2.9250000000000003,0.2258,0.3226,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004404,153.48,3.7,automotive,2.0,4.0,1.9,0.8667,0.6667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004405,124.68,3.0,home_garden,1.0,3.0,2.8166666666666664,0.5161,0.1613,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004406,249.37,3.8,automotive,2.0,4.0,2.65,0.3571,0.4048,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004407,15.82,3.5,food,1.0,4.0,2.4000000000000004,0.3056,0.2778,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004408,148.34,4.1,clothing,1.0,2.0,3.34,0.6071,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004409,158.33,4.4,clothing,1.0,1.0,2.966666666666667,0.6364,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004410,70.52,3.4,home_garden,2.0,3.0,2.9846153846153842,0.4706,0.2941,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004411,20.55,5.0,beauty,2.0,3.0,2.6166666666666667,0.92,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004412,1008.77,3.4,jewelry,2.0,5.0,3.72,0.4634,0.3171,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004413,311.09,2.8,home_garden,2.0,2.0,1.2,0.5909,0.2727,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004414,184.65,4.5,sports,3.0,6.0,3.05,0.5128,0.3077,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004415,117.24,4.4,home_garden,5.0,5.0,2.283333333333333,0.5102,0.2653,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004416,422.04,4.7,electronics,3.0,3.0,3.12,0.4643,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004417,778.83,4.3,electronics,1.0,9.0,2.675,0.6,0.42,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004418,356.59,3.7,automotive,2.0,1.0,2.6,0.6512,0.2558,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004419,47.08,3.8,clothing,1.0,0.0,2.525,0.5172,0.2069,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004420,1682.15,2.7,electronics,2.0,5.0,2.3874999999999997,0.7333,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004421,179.03,2.3,clothing,3.0,4.0,3.15,0.7917,0.5417,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004422,34.43,4.5,books,8.0,6.0,3.142857142857143,0.2714,0.2143,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004423,146.07,3.5,beauty,5.0,5.0,3.1571428571428575,0.4694,0.2449,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004424,67.71,4.9,toys,2.0,3.0,1.8,0.8,0.56,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004425,259.16,3.6,sports,1.0,7.0,3.772727272727273,0.7586,0.4828,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004426,154.11,3.6,sports,1.0,5.0,2.875,0.2857,0.3429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004427,554.68,3.5,electronics,2.0,5.0,1.8,0.76,0.52,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004428,57.09,4.3,toys,2.0,5.0,3.15,1.05,0.45,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004429,17.29,2.9,food,4.0,7.0,2.44,0.4407,0.2712,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004430,120.79,3.4,toys,0.0,4.0,2.7750000000000004,0.6,0.4333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004431,31.52,4.9,toys,5.0,2.0,3.141666666666666,0.4444,0.3611,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004432,27.85,3.7,food,4.0,1.0,3.22,0.6222,0.2667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004433,85.4,4.4,clothing,2.0,4.0,4.7,0.9048,0.5714,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004434,540.89,3.9,home_garden,3.0,7.0,3.8,0.4651,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004435,761.71,4.8,home_garden,1.0,1.0,2.9875,0.75,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004436,32.38,4.0,books,2.0,5.0,3.3444444444444446,0.4,0.34,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004437,297.71,5.0,clothing,1.0,2.0,2.9375,0.4545,0.4091,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004438,90.93,3.6,clothing,2.0,3.0,2.6285714285714286,0.6667,0.5238,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004439,32.39,4.8,food,2.0,0.0,2.0,0.5938,0.0625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004440,3468.04,2.1,jewelry,4.0,2.0,2.5,0.7037,0.2963,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004441,33.92,2.5,books,2.0,3.0,2.025,0.4474,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004442,287.13,3.8,automotive,1.0,5.0,1.4000000000000001,0.75,0.4583,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004443,66.05,3.0,sports,5.0,4.0,3.157142857142857,0.5303,0.2273,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004444,280.27,4.4,automotive,1.0,4.0,4.475,0.8333,0.6667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004445,1372.87,5.0,electronics,1.0,5.0,3.12,0.7586,0.3793,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004446,67.62,3.9,sports,3.0,3.0,2.525,0.7407,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004447,44.48,4.2,sports,6.0,3.0,1.9714285714285713,0.5,0.3478,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004448,52.46,4.4,clothing,2.0,5.0,3.0833333333333335,0.6364,0.5455,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004449,386.26,4.3,home_garden,2.0,5.0,2.1666666666666665,0.7027,0.3514,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004450,194.29,3.3,automotive,0.0,5.0,2.1399999999999997,0.4333,0.4333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004451,427.79,4.0,electronics,3.0,4.0,2.3,0.4186,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004452,711.81,4.2,electronics,2.0,7.0,4.5,0.8667,0.3667,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004453,45.33,3.1,books,4.0,6.0,2.2666666666666666,0.4242,0.3939,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004454,52.52,4.0,books,6.0,6.0,2.2833333333333337,0.2143,0.2571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004455,115.24,4.5,beauty,2.0,11.0,3.0,0.5435,0.4783,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004456,247.45,4.3,sports,5.0,5.0,3.185714285714286,0.6042,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004457,67.89,3.5,automotive,2.0,1.0,3.233333333333333,0.52,0.36,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004458,1544.43,5.0,electronics,5.0,5.0,1.95,0.3889,0.3611,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004459,32.97,4.1,toys,1.0,4.0,4.3999999999999995,0.4062,0.3438,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004460,63.56,2.7,beauty,2.0,1.0,3.15,1.4,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004461,9.99,4.7,books,7.0,3.0,2.725,0.7368,0.3421,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004462,4242.84,3.4,jewelry,0.0,5.0,4.2,0.4643,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004463,1186.84,3.5,jewelry,2.0,8.0,3.283333333333333,0.8,0.64,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004464,47.33,3.4,toys,1.0,5.0,1.9375,0.4516,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004465,186.46,3.1,home_garden,2.0,2.0,3.375,0.5517,0.3448,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004466,737.57,4.9,electronics,0.0,6.0,3.2599999999999993,1.4211,0.6842,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004467,360.07,4.0,automotive,3.0,2.0,2.08,0.8095,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004468,174.55,3.7,automotive,5.0,2.0,3.3666666666666667,0.7188,0.4062,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004469,102.24,3.1,toys,1.0,2.0,3.0500000000000003,0.6176,0.3824,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004470,425.11,4.6,home_garden,2.0,2.0,3.25,1.0714,0.4286,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004471,41.68,4.4,books,3.0,2.0,2.6,0.5882,0.3529,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004472,228.32,4.6,clothing,0.0,3.0,3.1,0.7037,0.4444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004473,614.17,4.5,home_garden,7.0,5.0,3.3000000000000003,0.4828,0.2759,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004474,3303.33,3.9,jewelry,4.0,5.0,2.8333333333333335,0.5429,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004475,25.03,5.0,toys,1.0,6.0,2.625,0.9394,0.3636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004476,3.62,4.2,food,6.0,11.0,3.5,0.4531,0.2969,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004477,278.59,4.7,home_garden,2.0,2.0,2.025,0.7647,0.4118,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004478,130.34,4.5,sports,4.0,3.0,3.058333333333333,0.9655,0.4483,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004479,19.15,4.3,books,0.0,5.0,3.1,1.087,0.5217,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004480,136.34,4.5,beauty,0.0,10.0,3.1333333333333333,0.5143,0.6857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004481,4.14,3.2,food,5.0,2.0,3.1333333333333333,0.4062,0.2812,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004482,76.7,3.2,beauty,2.0,2.0,2.475,0.359,0.2821,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004483,124.31,4.0,toys,0.0,4.0,4.220000000000001,0.4884,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004484,138.88,3.4,toys,8.0,2.0,2.9699999999999998,0.4894,0.3191,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004485,44.77,4.6,books,3.0,8.0,2.8076923076923075,0.5294,0.4706,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004486,99.87,3.7,home_garden,1.0,5.0,3.15,0.4524,0.3095,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004487,336.45,3.3,sports,2.0,1.0,2.96,0.6176,0.2059,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004488,121.71,5.0,sports,3.0,5.0,2.742857142857143,0.4091,0.3182,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004489,252.9,3.2,sports,5.0,2.0,3.9714285714285715,1.16,0.16,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004490,53.15,3.7,food,3.0,5.0,2.8666666666666667,0.6667,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004491,4470.09,4.3,jewelry,3.0,4.0,4.449999999999999,0.5,0.5357,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004492,38.11,3.1,books,9.0,1.0,2.58,0.3137,0.1765,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004493,76.59,3.0,food,5.0,3.0,2.75,0.8387,0.3548,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004494,554.83,5.0,jewelry,2.0,1.0,3.05,0.84,0.36,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004495,105.45,3.8,clothing,3.0,3.0,2.885714285714286,0.5172,0.3103,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004496,307.27,3.9,sports,5.0,4.0,3.025,0.5357,0.5,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004497,53.17,4.2,beauty,2.0,6.0,3.6333333333333333,0.75,0.2708,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004498,540.52,3.6,home_garden,2.0,2.0,3.5500000000000003,0.55,0.3,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004499,57.65,4.0,clothing,3.0,3.0,3.5714285714285716,0.7778,0.2593,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004500,23.63,2.6,home_garden,0.0,4.0,2.5142857142857147,0.6818,0.3636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004501,386.9,4.3,sports,3.0,8.0,2.32,0.5938,0.4375,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004502,10.61,4.0,books,1.0,3.0,3.0799999999999996,0.8261,0.5217,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004503,10.57,4.5,books,3.0,3.0,3.96,0.7727,0.4545,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004504,35.63,3.6,toys,4.0,3.0,2.6833333333333336,0.4286,0.3929,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004505,40.16,4.5,books,1.0,3.0,2.675,0.5806,0.4194,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004506,140.41,2.9,clothing,2.0,2.0,2.5,0.5667,0.4333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004507,49.38,3.1,food,1.0,4.0,2.7555555555555555,0.6,0.32,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004508,111.65,3.6,beauty,0.0,7.0,2.4499999999999997,0.7273,0.8636,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004509,245.35,3.7,clothing,4.0,9.0,2.06,0.5,0.4118,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004510,43.24,3.9,beauty,4.0,4.0,3.0142857142857147,0.7692,0.3846,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004511,841.7,4.1,electronics,1.0,4.0,2.566666666666667,1.08,0.36,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004512,117.18,3.0,beauty,1.0,1.0,2.766666666666667,0.6087,0.3913,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004513,508.14,4.1,home_garden,0.0,3.0,2.533333333333333,0.6087,0.4783,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004514,269.74,4.9,electronics,4.0,0.0,3.625,0.5588,0.2941,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004515,346.07,4.3,automotive,5.0,3.0,2.7875,0.434,0.2642,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004516,16.9,4.5,books,2.0,4.0,3.357142857142857,0.6667,0.4333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004517,36.03,3.1,toys,0.0,3.0,2.466666666666667,0.5714,0.3429,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004518,368.03,3.3,sports,6.0,7.0,2.6,0.6667,0.3077,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004519,149.87,4.3,sports,0.0,4.0,4.375,0.9,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004520,479.18,3.7,jewelry,4.0,3.0,2.8,0.8889,0.4444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004521,92.42,3.9,clothing,2.0,6.0,3.3,0.6176,0.4412,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004522,95.09,3.6,sports,0.0,1.0,2.8833333333333333,0.8,0.4,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004523,270.46,3.2,automotive,0.0,1.0,3.3,0.75,0.3125,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004524,37.25,4.1,books,5.0,1.0,3.314285714285714,0.6053,0.2368,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004525,165.59,4.2,home_garden,3.0,6.0,2.35,0.4545,0.4242,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004526,665.01,3.4,home_garden,1.0,6.0,3.6142857142857143,0.9412,0.7647,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004527,61.99,3.2,toys,1.0,3.0,3.1571428571428575,0.9545,0.4545,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004528,287.12,3.6,jewelry,3.0,5.0,3.6333333333333337,0.3617,0.2979,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004529,25.78,3.4,sports,2.0,5.0,3.71,0.5111,0.3111,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004530,46.89,2.5,automotive,2.0,0.0,3.02,1.2667,0.1333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004531,261.52,4.0,sports,2.0,7.0,2.8375,0.5476,0.3571,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004532,139.7,4.4,toys,1.0,4.0,2.766666666666667,0.6,0.6,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004533,64.32,3.3,food,5.0,8.0,3.1,0.4375,0.5625,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004534,53.25,4.7,automotive,2.0,2.0,2.05,0.88,0.2,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004535,142.47,4.4,toys,0.0,5.0,3.78,0.7826,0.6087,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004536,82.45,3.4,toys,2.0,3.0,1.9285714285714286,1.1429,0.7857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004537,1145.96,2.9,electronics,4.0,4.0,3.4333333333333336,0.5349,0.3023,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004538,621.22,3.5,jewelry,5.0,2.0,3.6750000000000003,0.4412,0.2647,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004539,38.56,3.4,beauty,4.0,2.0,3.3249999999999997,0.7778,0.3704,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004540,1049.72,3.3,electronics,4.0,5.0,3.525,0.3871,0.3871,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004541,53.17,3.7,books,1.0,4.0,2.477777777777778,0.5263,0.3158,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004542,141.32,3.2,clothing,0.0,2.0,3.2,0.5278,0.2222,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004543,44.84,3.9,books,2.0,8.0,2.893333333333333,0.5745,0.3404,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004544,1836.39,4.3,jewelry,4.0,3.0,3.6727272727272724,0.4038,0.1346,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004545,1577.16,3.1,jewelry,1.0,5.0,3.4444444444444446,0.375,0.3333,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004546,101.57,3.6,home_garden,2.0,3.0,3.0714285714285716,0.7037,0.4444,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004547,1622.91,2.4,electronics,2.0,3.0,2.775,0.6786,0.2857,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004548,142.96,3.9,clothing,1.0,5.0,3.1999999999999997,0.6957,0.3913,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004549,143.43,3.9,toys,0.0,3.0,2.88,0.3182,0.4545,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004550,49.62,3.2,books,2.0,4.0,2.7,0.8261,0.6522,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004551,24.08,4.1,books,3.0,7.0,3.3285714285714287,0.5556,0.4815,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004552,313.1,2.8,jewelry,6.0,5.0,2.8833333333333333,0.6585,0.3659,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
item_004553,85.52,4.0,toys,1.0,5.0,2.1500000000000004,0.7647,0.4118,2026-05-24 20:49:02.254366,2026-08-23 21:02:22.309587
