item_id,item_name,category,subcategory,price,avg_rating,review_count,brand,is_available
item_003808,Apple TVs Model-3808,electronics,Headphones,1051.87,3.3,4034,Samsung,True
item_003809,Penguin History Model-3809,books,Tech,33.67,3.2,8,HarperCollins,True
item_003810,Nike Swimming Model-3810,sports,Running,189.38,3.3,1805,Adidas,True
item_003811,LEGO Dolls Model-3811,toys,Puzzles,83.83,3.7,3203,Hasbro,True
item_003812,Fisher-Price Puzzles Model-3812,toys,Puzzles,48.53,3.0,713,Hasbro,True
item_003813,Dyson Garden Model-3813,home_garden,Bedding,602.83,2.9,80,IKEA,True
item_003814,H&M Jeans Model-3814,clothing,Shoes,256.15,4.2,363,Zara,True
item_003815,Estee Lauder Makeup Model-3815,beauty,Haircare,38.64,2.4,2124,Estee Lauder,True
item_003816,Cuisinart Garden Model-3816,home_garden,Furniture,720.93,4.0,1345,IKEA,True
item_003817,Penguin Non-Fiction Model-3817,books,Tech,22.5,2.5,2797,Penguin,True
item_003818,Nestle Supplements Model-3818,food,Organic,73.06,3.9,0,Organic Valley,True
item_003819,Random House Non-Fiction Model-3819,books,Fiction,14.63,3.2,1124,HarperCollins,True
item_003820,Adidas Gym Model-3820,sports,Yoga,309.58,4.3,28,Adidas,False
item_003821,Puma Swimming Model-3821,sports,Yoga,142.85,4.7,3832,Adidas,True
item_003822,Samsung Cameras Model-3822,electronics,Headphones,1981.04,3.6,13,Sony,True
item_003823,Random House Fiction Model-3823,books,Tech,48.68,3.9,746,Penguin,True
item_003824,Zara Jackets Model-3824,clothing,Jackets,107.96,4.6,689,Zara,True
item_003825,IKEA Garden Model-3825,home_garden,Garden,545.36,3.6,0,IKEA,True
item_003826,HarperCollins History Model-3826,books,Tech,28.97,4.3,565,HarperCollins,True
item_003827,Zales Earrings Model-3827,jewelry,Rings,855.21,3.2,0,Tiffany,True
item_003828,Bosch Car Care Model-3828,automotive,Car Care,51.62,4.0,2703,3M,True
item_003829,Zales Earrings Model-3829,jewelry,Necklaces,2152.58,4.0,9,Tiffany,True
item_003830,Nike Shoes Model-3830,clothing,Jeans,70.27,4.0,1074,Zara,True
item_003831,LEGO Board Games Model-3831,toys,Action Figures,88.66,5.0,1756,LEGO,True
item_003832,H&M T-Shirts Model-3832,clothing,Jackets,292.86,2.5,1,Nike,True
item_003833,Cuisinart Kitchen Model-3833,home_garden,Furniture,191.41,4.0,4558,Philips,True
item_003834,Penguin Tech Model-3834,books,Fiction,17.15,4.0,2990,Penguin,True
item_003835,Organic Valley Snacks Model-3835,food,Supplements,68.19,3.9,146,Nestle,True
item_003836,LEGO Dolls Model-3836,toys,Dolls,24.34,4.6,3530,LEGO,True
item_003837,Dyson Furniture Model-3837,home_garden,Furniture,38.15,3.2,1803,Cuisinart,True
item_003838,Maybelline Makeup Model-3838,beauty,Skincare,180.06,4.8,0,LOreal,True
item_003839,Adidas Jackets Model-3839,clothing,Jackets,182.73,3.9,23,Nike,True
item_003840,Tiffany Rings Model-3840,jewelry,Earrings,2862.4,3.0,448,Zales,True
item_003841,Mattel Action Figures Model-3841,toys,Board Games,96.12,4.0,2170,Hasbro,True
item_003842,Levis Shoes Model-3842,clothing,T-Shirts,267.93,4.0,89,Levis,True
item_003843,H&M Shoes Model-3843,clothing,Shoes,135.72,2.8,256,Nike,True
item_003844,Maybelline Makeup Model-3844,beauty,Haircare,68.86,3.8,3790,Maybelline,True
item_003845,Bosch Car Care Model-3845,automotive,Car Care,114.19,4.5,164,Michelin,True
item_003846,Michelin Car Care Model-3846,automotive,Tools,354.92,4.0,118,Castrol,True
item_003847,Kelloggs Organic Model-3847,food,Organic,42.91,2.6,2426,Nestle,True
item_003848,Samsung Laptops Model-3848,electronics,TVs,730.64,3.7,101,Bosch,True
item_003849,HarperCollins Science Model-3849,books,History,41.59,2.8,0,Random House,True
item_003850,H&M Shoes Model-3850,clothing,Jackets,101.95,3.3,1532,Zara,True
item_003851,Kelloggs Snacks Model-3851,food,Organic,41.35,5.0,90,Organic Valley,True
item_003852,H&M Shoes Model-3852,clothing,Jeans,261.31,4.4,3580,Nike,True
item_003853,Mattel Action Figures Model-3853,toys,Board Games,21.44,3.6,1741,Mattel,False
item_003854,Estee Lauder Skincare Model-3854,beauty,Fragrance,57.62,4.2,2,Maybelline,True
item_003855,Zales Necklaces Model-3855,jewelry,Rings,4766.73,4.4,0,Zales,True
item_003856,Castrol Tools Model-3856,automotive,Tools,356.68,4.8,6,Bosch,True
item_003857,Bosch TVs Model-3857,electronics,Headphones,807.37,4.6,1888,Sony,True
item_003858,Apple TVs Model-3858,electronics,Headphones,235.0,4.6,1674,LG,True
item_003859,Adidas Jeans Model-3859,clothing,Dresses,43.28,4.3,790,H&M,True
item_003860,Bosch Car Care Model-3860,automotive,Accessories,220.45,4.8,56,Michelin,True
item_003861,Random House Tech Model-3861,books,Fiction,46.14,3.2,293,HarperCollins,True
item_003862,Nike Jackets Model-3862,clothing,Shoes,186.65,3.9,0,Adidas,True
item_003863,Hasbro Puzzles Model-3863,toys,Puzzles,135.06,3.4,4438,LEGO,True
item_003864,Bosch Laptops Model-3864,electronics,Laptops,1713.46,2.4,689,Samsung,False
item_003865,HarperCollins Fiction Model-3865,books,Tech,50.19,3.9,53,Penguin,True
item_003866,Castrol Tools Model-3866,automotive,Tools,219.05,3.5,0,Michelin,True
item_003867,Maybelline Fragrance Model-3867,beauty,Haircare,62.83,2.6,22,Estee Lauder,True
item_003868,Penguin Non-Fiction Model-3868,books,History,16.95,4.2,1,HarperCollins,True
item_003869,Estee Lauder Skincare Model-3869,beauty,Skincare,7.34,4.0,4021,Maybelline,True
item_003870,Pandora Bracelets Model-3870,jewelry,Earrings,2766.67,4.0,1005,Tiffany,True
item_003871,Mattel Action Figures Model-3871,toys,Action Figures,69.56,3.3,2178,Hasbro,True
item_003872,Swarovski Rings Model-3872,jewelry,Bracelets,1241.92,3.0,1718,Swarovski,True
item_003873,Castrol Tools Model-3873,automotive,Electronics,202.32,4.4,3852,Bosch,True
item_003874,HarperCollins Fiction Model-3874,books,Tech,37.34,3.6,16,Penguin,True
item_003875,IKEA Bedding Model-3875,home_garden,Lighting,726.13,4.2,5,Cuisinart,True
item_003876,Estee Lauder Fragrance Model-3876,beauty,Haircare,164.69,4.2,2651,LOreal,True
item_003877,Levis Shoes Model-3877,clothing,Jeans,124.62,3.6,1461,Nike,True
item_003878,Michelin Accessories Model-3878,automotive,Tools,123.79,3.4,1291,3M,True
item_003879,Adidas Dresses Model-3879,clothing,Jackets,54.1,3.7,2687,Adidas,True
item_003880,Dyson Lighting Model-3880,home_garden,Kitchen,156.9,4.7,13,IKEA,True
item_003881,Organic Valley Beverages Model-3881,food,Organic,20.1,2.6,439,Organic Valley,True
item_003882,H&M Jeans Model-3882,clothing,Shoes,252.24,3.9,22,H&M,True
item_003883,Estee Lauder Fragrance Model-3883,beauty,Haircare,112.33,3.1,1,Estee Lauder,True
item_003884,Michelin Electronics Model-3884,automotive,Accessories,86.03,3.5,923,Bosch,True
item_003885,Mattel Dolls Model-3885,toys,Dolls,143.02,4.7,11,LEGO,True
item_003886,LEGO Dolls Model-3886,toys,Puzzles,108.43,3.9,15,Hasbro,True
item_003887,Pandora Rings Model-3887,jewelry,Bracelets,1739.1,4.6,0,Tiffany,True
item_003888,IKEA Garden Model-3888,home_garden,Lighting,760.41,4.2,388,Cuisinart,True
item_003889,Hasbro Action Figures Model-3889,toys,Puzzles,93.69,4.4,459,Hasbro,True
item_003890,Hasbro Action Figures Model-3890,toys,Action Figures,103.19,4.1,3024,LEGO,False
item_003891,LEGO Dolls Model-3891,toys,Puzzles,19.85,4.4,2558,Fisher-Price,True
item_003892,Adidas Dresses Model-3892,clothing,Shoes,205.48,4.3,656,Adidas,True
item_003893,Levis Shoes Model-3893,clothing,Jackets,59.34,5.0,159,Nike,True
item_003894,H&M T-Shirts Model-3894,clothing,Jackets,165.65,3.5,762,Zara,True
item_003895,Philips Furniture Model-3895,home_garden,Lighting,786.69,2.7,72,Cuisinart,True
item_003896,Hasbro Puzzles Model-3896,toys,Puzzles,116.07,4.4,4,Fisher-Price,True
item_003897,Fisher-Price Puzzles Model-3897,toys,Action Figures,38.83,3.5,200,Mattel,False
item_003898,Bosch Accessories Model-3898,automotive,Tools,86.06,3.6,1899,Michelin,True
item_003899,Estee Lauder Fragrance Model-3899,beauty,Haircare,153.3,2.9,3,Estee Lauder,True
item_003900,Kelloggs Supplements Model-3900,food,Snacks,25.86,4.8,6,Nestle,True
item_003901,HarperCollins Science Model-3901,books,Science,41.47,4.9,29,Random House,True
item_003902,Cuisinart Furniture Model-3902,home_garden,Kitchen,761.01,3.7,416,Philips,True
item_003903,Nike Yoga Model-3903,sports,Cycling,290.9,4.0,0,Puma,True
item_003904,Swarovski Bracelets Model-3904,jewelry,Bracelets,2477.32,3.4,1201,Pandora,True
item_003905,Pandora Bracelets Model-3905,jewelry,Bracelets,2793.44,5.0,300,Pandora,True
item_003906,Tiffany Rings Model-3906,jewelry,Rings,4835.81,3.0,781,Pandora,True
item_003907,Adidas Swimming Model-3907,sports,Gym,217.77,4.1,734,Nike,True
item_003908,H&M Jackets Model-3908,clothing,Dresses,160.25,3.8,6,Adidas,True
item_003909,H&M Dresses Model-3909,clothing,Jackets,113.87,3.8,1180,Nike,True
item_003910,Hasbro Action Figures Model-3910,toys,Dolls,126.84,4.1,830,LEGO,True
item_003911,Kelloggs Supplements Model-3911,food,Supplements,26.25,3.0,0,Organic Valley,True
item_003912,Nestle Snacks Model-3912,food,Beverages,76.86,5.0,958,Organic Valley,True
item_003913,Estee Lauder Haircare Model-3913,beauty,Fragrance,179.63,4.3,3460,LOreal,True
item_003914,Random House Science Model-3914,books,Tech,31.72,4.1,2912,Penguin,True
item_003915,Organic Valley Organic Model-3915,food,Organic,5.96,4.3,0,Kelloggs,True
item_003916,Bosch Accessories Model-3916,automotive,Electronics,328.5,3.8,0,Michelin,True
item_003917,Adidas Running Model-3917,sports,Cycling,349.25,4.7,2524,Adidas,True
item_003918,Kelloggs Supplements Model-3918,food,Supplements,40.27,4.9,104,Kelloggs,True
item_003919,IKEA Furniture Model-3919,home_garden,Bedding,109.29,3.2,3722,Cuisinart,True
item_003920,Tiffany Earrings Model-3920,jewelry,Earrings,1856.52,4.0,1,Pandora,True
item_003921,Nestle Beverages Model-3921,food,Snacks,17.8,4.1,106,Organic Valley,True
item_003922,Nestle Beverages Model-3922,food,Snacks,10.33,3.2,158,Organic Valley,True
item_003923,IKEA Furniture Model-3923,home_garden,Kitchen,727.6,3.8,21,Dyson,True
item_003924,Castrol Accessories Model-3924,automotive,Tools,398.78,5.0,2871,Castrol,True
item_003925,Swarovski Earrings Model-3925,jewelry,Necklaces,1518.09,4.5,18,Pandora,True
item_003926,Tiffany Rings Model-3926,jewelry,Rings,142.12,3.8,2672,Pandora,True
item_003927,Nike Running Model-3927,sports,Yoga,97.87,4.6,3685,Puma,True
item_003928,Organic Valley Supplements Model-3928,food,Beverages,71.42,4.4,2850,Organic Valley,False
item_003929,LOreal Haircare Model-3929,beauty,Makeup,57.9,4.4,2,Estee Lauder,False
item_003930,Under Armour Gym Model-3930,sports,Yoga,443.45,2.8,64,Nike,True
item_003931,Sony TVs Model-3931,electronics,Smartphones,844.9,4.2,486,Bosch,True
item_003932,Mattel Dolls Model-3932,toys,Puzzles,89.69,3.5,31,LEGO,True
item_003933,Maybelline Skincare Model-3933,beauty,Haircare,9.22,4.0,1320,LOreal,True
item_003934,Under Armour Running Model-3934,sports,Cycling,434.25,4.3,1170,Nike,True
item_003935,Dyson Garden Model-3935,home_garden,Lighting,614.35,3.3,1,Cuisinart,True
item_003936,Castrol Electronics Model-3936,automotive,Car Care,73.18,3.3,462,Bosch,True
item_003937,3M Accessories Model-3937,automotive,Electronics,186.59,4.1,139,Castrol,True
item_003938,Philips Furniture Model-3938,home_garden,Kitchen,684.26,3.1,11,Cuisinart,True
item_003939,Philips Garden Model-3939,home_garden,Bedding,681.84,4.3,166,IKEA,True
item_003940,Nike Jeans Model-3940,clothing,Dresses,222.87,4.9,424,Adidas,True
item_003941,Mattel Dolls Model-3941,toys,Board Games,87.72,4.5,699,Hasbro,False
item_003942,Philips Furniture Model-3942,home_garden,Bedding,600.36,4.9,152,Dyson,True
item_003943,Apple Smartphones Model-3943,electronics,TVs,1459.62,3.7,0,LG,True
item_003944,Michelin Electronics Model-3944,automotive,Electronics,329.54,4.2,1561,Castrol,True
item_003945,Nestle Beverages Model-3945,food,Snacks,12.58,4.5,0,Kelloggs,True
item_003946,Dyson Bedding Model-3946,home_garden,Garden,207.53,3.0,16,Dyson,False
item_003947,Cuisinart Lighting Model-3947,home_garden,Garden,54.88,3.3,4404,Cuisinart,True
item_003948,Penguin Non-Fiction Model-3948,books,Science,25.43,4.1,1199,Random House,True
item_003949,Swarovski Rings Model-3949,jewelry,Bracelets,2329.27,3.7,1837,Tiffany,True
item_003950,Swarovski Necklaces Model-3950,jewelry,Earrings,1534.11,2.9,75,Zales,True
item_003951,Pandora Earrings Model-3951,jewelry,Necklaces,799.84,3.5,4533,Zales,True
item_003952,Philips Bedding Model-3952,home_garden,Lighting,290.57,3.6,555,IKEA,True
item_003953,Penguin History Model-3953,books,Fiction,20.17,4.3,3034,Random House,True
item_003954,Adidas T-Shirts Model-3954,clothing,Jeans,264.8,4.7,0,Zara,False
item_003955,Fisher-Price Action Figures Model-3955,toys,Action Figures,35.6,3.4,1935,Mattel,True
item_003956,Organic Valley Organic Model-3956,food,Snacks,76.26,3.6,3535,Organic Valley,True
item_003957,Estee Lauder Skincare Model-3957,beauty,Skincare,20.01,2.5,3083,LOreal,True
item_003958,Tiffany Rings Model-3958,jewelry,Earrings,871.96,4.6,2170,Tiffany,False
item_003959,Swarovski Rings Model-3959,jewelry,Necklaces,523.87,3.6,0,Zales,True
item_003960,Bosch Cameras Model-3960,electronics,Cameras,1195.98,3.3,2203,Bosch,False
item_003961,Castrol Accessories Model-3961,automotive,Accessories,168.88,3.2,473,Michelin,True
item_003962,Cuisinart Kitchen Model-3962,home_garden,Lighting,203.06,5.0,348,IKEA,True
item_003963,LG Laptops Model-3963,electronics,Laptops,1137.8,4.7,126,Sony,True
item_003964,Penguin Non-Fiction Model-3964,books,History,47.92,3.4,15,Random House,True
item_003965,H&M Jackets Model-3965,clothing,Jeans,211.84,4.8,515,H&M,False
item_003966,Apple Smartphones Model-3966,electronics,Smartphones,1423.25,4.0,1157,Bosch,True
item_003967,HarperCollins Science Model-3967,books,Fiction,13.38,4.2,0,Penguin,True
item_003968,3M Car Care Model-3968,automotive,Tools,97.71,3.8,2780,3M,True
item_003969,Puma Gym Model-3969,sports,Gym,210.36,4.0,4510,Under Armour,True
item_003970,Sony Smartphones Model-3970,electronics,Cameras,594.18,2.4,670,Samsung,True
item_003971,Zara Dresses Model-3971,clothing,Shoes,79.26,3.5,1236,Adidas,True
item_003972,Cuisinart Bedding Model-3972,home_garden,Furniture,364.9,3.3,37,Dyson,True
item_003973,Bosch Accessories Model-3973,automotive,Electronics,17.42,2.7,690,3M,True
item_003974,Under Armour Running Model-3974,sports,Yoga,319.68,3.1,83,Puma,True
item_003975,Organic Valley Snacks Model-3975,food,Snacks,4.88,3.7,56,Kelloggs,True
item_003976,Organic Valley Supplements Model-3976,food,Supplements,54.71,4.9,0,Organic Valley,True
item_003977,H&M Dresses Model-3977,clothing,Jackets,24.38,4.1,21,Zara,True
item_003978,3M Electronics Model-3978,automotive,Electronics,139.61,4.1,178,Castrol,True
item_003979,Kelloggs Beverages Model-3979,food,Snacks,36.82,3.7,220,Organic Valley,True
item_003980,HarperCollins Science Model-3980,books,History,39.92,4.6,588,Penguin,True
item_003981,3M Car Care Model-3981,automotive,Tools,38.95,2.6,4645,3M,True
item_003982,LEGO Dolls Model-3982,toys,Board Games,123.89,3.5,4958,Fisher-Price,True
item_003983,Hasbro Board Games Model-3983,toys,Board Games,27.22,4.8,477,Mattel,True
item_003984,Cuisinart Kitchen Model-3984,home_garden,Lighting,561.24,3.6,160,Cuisinart,True
item_003985,Levis Shoes Model-3985,clothing,Shoes,262.16,3.8,567,H&M,True
item_003986,IKEA Kitchen Model-3986,home_garden,Garden,791.2,2.9,4737,Philips,True
item_003987,Tiffany Earrings Model-3987,jewelry,Bracelets,2302.46,3.9,0,Tiffany,True
item_003988,Puma Running Model-3988,sports,Cycling,253.63,5.0,157,Puma,True
item_003989,Under Armour Cycling Model-3989,sports,Swimming,328.35,4.7,637,Adidas,True
item_003990,Bosch Headphones Model-3990,electronics,Headphones,1220.0,5.0,1574,Sony,True
item_003991,Maybelline Skincare Model-3991,beauty,Fragrance,150.18,3.2,4,LOreal,True
item_003992,Philips Bedding Model-3992,home_garden,Kitchen,350.68,3.5,60,Philips,True
item_003993,Bosch TVs Model-3993,electronics,Headphones,712.91,3.8,3883,Apple,True
item_003994,Tiffany Bracelets Model-3994,jewelry,Necklaces,4931.14,5.0,1537,Swarovski,True
item_003995,LEGO Puzzles Model-3995,toys,Dolls,14.5,2.7,299,Hasbro,True
item_003996,H&M Jackets Model-3996,clothing,Shoes,142.87,3.2,390,Nike,True
item_003997,Fisher-Price Board Games Model-3997,toys,Action Figures,51.26,3.5,32,LEGO,True
item_003998,Organic Valley Organic Model-3998,food,Supplements,5.15,3.3,0,Organic Valley,True
item_003999,Penguin History Model-3999,books,Science,8.47,3.0,0,HarperCollins,True
item_004000,Samsung TVs Model-4000,electronics,Smartphones,1715.27,3.2,951,Bosch,True
item_004001,LOreal Fragrance Model-4001,beauty,Makeup,89.32,3.9,885,Estee Lauder,True
item_004002,Philips Bedding Model-4002,home_garden,Lighting,49.16,3.4,4977,Dyson,True
item_004003,Maybelline Fragrance Model-4003,beauty,Haircare,59.88,4.6,0,LOreal,True
item_004004,Sony Smartphones Model-4004,electronics,Cameras,145.89,4.0,86,LG,True
item_004005,Random House Fiction Model-4005,books,Fiction,58.35,2.4,1258,HarperCollins,True
item_004006,Zales Rings Model-4006,jewelry,Bracelets,2352.11,3.2,1908,Swarovski,True
item_004007,LOreal Fragrance Model-4007,beauty,Skincare,39.04,3.0,99,Maybelline,True
item_004008,HarperCollins Tech Model-4008,books,Tech,31.19,2.6,170,Penguin,True
item_004009,Random House History Model-4009,books,Science,18.76,2.8,459,Penguin,True
item_004010,Pandora Rings Model-4010,jewelry,Earrings,1988.65,3.7,270,Tiffany,True
item_004011,3M Accessories Model-4011,automotive,Tools,25.28,4.7,86,Bosch,True
item_004012,3M Car Care Model-4012,automotive,Electronics,354.53,3.6,2136,Bosch,True
item_004013,Mattel Dolls Model-4013,toys,Dolls,89.98,4.6,1301,LEGO,True
item_004014,Maybelline Haircare Model-4014,beauty,Makeup,126.66,3.4,0,Maybelline,False
item_004015,Penguin Science Model-4015,books,Tech,28.16,3.8,0,Random House,True
item_004016,Swarovski Bracelets Model-4016,jewelry,Necklaces,274.91,4.5,977,Zales,True
item_004017,Swarovski Bracelets Model-4017,jewelry,Rings,4931.48,3.2,3468,Swarovski,True
item_004018,Maybelline Fragrance Model-4018,beauty,Haircare,109.44,3.9,7,Estee Lauder,True
item_004019,Sony Headphones Model-4019,electronics,Cameras,550.64,5.0,3,Bosch,True
item_004020,Maybelline Makeup Model-4020,beauty,Fragrance,177.16,4.0,1199,Estee Lauder,True
item_004021,LOreal Skincare Model-4021,beauty,Fragrance,81.84,5.0,3876,Maybelline,True
item_004022,Philips Garden Model-4022,home_garden,Lighting,243.22,3.8,569,Cuisinart,True
item_004023,Nike Shoes Model-4023,clothing,Shoes,35.85,4.0,3,Adidas,True
item_004024,HarperCollins Tech Model-4024,books,Non-Fiction,54.77,4.1,404,Random House,True
item_004025,Adidas Jeans Model-4025,clothing,T-Shirts,47.24,2.9,1473,H&M,True
item_004026,Maybelline Haircare Model-4026,beauty,Makeup,40.37,3.7,399,LOreal,True
item_004027,Adidas Running Model-4027,sports,Swimming,443.96,3.2,1,Adidas,True
item_004028,Swarovski Rings Model-4028,jewelry,Rings,497.29,3.9,1396,Zales,True
item_004029,LOreal Haircare Model-4029,beauty,Haircare,166.6,3.0,756,Estee Lauder,True
item_004030,Maybelline Skincare Model-4030,beauty,Makeup,186.12,3.1,3820,Maybelline,True
item_004031,Fisher-Price Action Figures Model-4031,toys,Action Figures,23.51,4.1,315,Fisher-Price,True
item_004032,Adidas Cycling Model-4032,sports,Cycling,18.98,4.3,1218,Nike,True
item_004033,3M Car Care Model-4033,automotive,Accessories,326.71,4.1,16,Castrol,True
item_004034,Michelin Tools Model-4034,automotive,Car Care,316.02,4.1,4237,Bosch,True
item_004035,H&M Jackets Model-4035,clothing,Jackets,258.83,4.4,1791,Nike,True
item_004036,Apple Cameras Model-4036,electronics,Cameras,1811.18,3.9,0,Samsung,False
item_004037,Kelloggs Beverages Model-4037,food,Beverages,18.77,3.2,29,Organic Valley,True
item_004038,Maybelline Makeup Model-4038,beauty,Makeup,119.65,5.0,3026,Maybelline,True
item_004039,Random House Tech Model-4039,books,Tech,42.82,3.4,1207,HarperCollins,True
item_004040,Zales Necklaces Model-4040,jewelry,Necklaces,2512.6,3.3,111,Tiffany,True
item_004041,HarperCollins Tech Model-4041,books,History,7.72,3.0,2343,Random House,True
item_004042,Organic Valley Snacks Model-4042,food,Supplements,20.82,4.3,843,Organic Valley,False
item_004043,IKEA Bedding Model-4043,home_garden,Lighting,389.38,3.4,0,Philips,True
item_004044,3M Electronics Model-4044,automotive,Accessories,366.11,5.0,1516,Bosch,True
item_004045,Maybelline Fragrance Model-4045,beauty,Fragrance,130.58,3.5,3890,LOreal,True
item_004046,Zales Earrings Model-4046,jewelry,Necklaces,3598.05,3.0,1916,Zales,True
item_004047,LEGO Action Figures Model-4047,toys,Action Figures,145.97,3.7,2439,Mattel,True
item_004048,Swarovski Bracelets Model-4048,jewelry,Bracelets,3750.98,3.9,377,Zales,True
item_004049,Puma Yoga Model-4049,sports,Yoga,272.1,3.5,82,Puma,True
item_004050,Dyson Bedding Model-4050,home_garden,Bedding,279.67,3.8,0,Philips,False
item_004051,Maybelline Haircare Model-4051,beauty,Skincare,198.46,4.4,72,Estee Lauder,True
item_004052,Under Armour Running Model-4052,sports,Gym,204.06,4.5,1644,Adidas,True
item_004053,Tiffany Earrings Model-4053,jewelry,Earrings,1567.44,4.3,27,Tiffany,True
item_004054,Random House Tech Model-4054,books,History,5.35,3.9,462,Penguin,False
item_004055,LEGO Board Games Model-4055,toys,Action Figures,22.24,3.6,2879,Mattel,True
item_004056,Michelin Tools Model-4056,automotive,Tools,244.78,4.2,3,3M,True
item_004057,Maybelline Fragrance Model-4057,beauty,Haircare,166.24,4.3,146,Estee Lauder,True
item_004058,HarperCollins History Model-4058,books,Non-Fiction,8.31,5.0,1453,Random House,True
item_004059,Sony Laptops Model-4059,electronics,Headphones,1962.04,4.4,1281,Sony,True
item_004060,Kelloggs Snacks Model-4060,food,Beverages,35.81,4.0,729,Organic Valley,True
item_004061,Pandora Rings Model-4061,jewelry,Necklaces,387.0,4.5,3621,Pandora,True
item_004062,Random House Tech Model-4062,books,Science,49.42,4.6,824,Random House,True
item_004063,Kelloggs Supplements Model-4063,food,Beverages,78.41,4.5,4762,Kelloggs,False
item_004064,Zales Earrings Model-4064,jewelry,Rings,2502.09,2.7,0,Swarovski,True
item_004065,Hasbro Action Figures Model-4065,toys,Dolls,131.17,3.5,1074,Mattel,True
item_004066,Maybelline Haircare Model-4066,beauty,Fragrance,7.37,3.8,2444,LOreal,True
item_004067,Bosch Accessories Model-4067,automotive,Accessories,11.8,4.2,2242,Bosch,False
item_004068,Zales Rings Model-4068,jewelry,Rings,421.78,3.0,3746,Zales,True
item_004069,Estee Lauder Fragrance Model-4069,beauty,Makeup,21.23,4.4,951,Maybelline,True
item_004070,Dyson Furniture Model-4070,home_garden,Garden,120.75,3.7,4516,Philips,True
item_004071,LOreal Makeup Model-4071,beauty,Makeup,11.73,4.0,46,Estee Lauder,True
item_004072,Random House History Model-4072,books,Science,38.35,3.6,4257,Penguin,True
item_004073,Pandora Rings Model-4073,jewelry,Rings,4724.92,3.6,278,Swarovski,True
item_004074,Sony Cameras Model-4074,electronics,Laptops,1720.18,2.7,859,Apple,False
item_004075,Puma Cycling Model-4075,sports,Cycling,319.2,4.3,3795,Under Armour,True
item_004076,LEGO Board Games Model-4076,toys,Dolls,125.55,2.9,3719,LEGO,True
item_004077,Maybelline Makeup Model-4077,beauty,Makeup,110.83,2.4,1540,Estee Lauder,True
item_004078,LEGO Puzzles Model-4078,toys,Action Figures,92.6,2.9,1270,LEGO,True
item_004079,Sony Smartphones Model-4079,electronics,TVs,1229.93,2.5,148,Bosch,True
item_004080,Nestle Supplements Model-4080,food,Organic,60.41,5.0,40,Nestle,False
item_004081,Puma Yoga Model-4081,sports,Gym,52.37,3.5,1848,Puma,True
item_004082,IKEA Garden Model-4082,home_garden,Garden,302.32,4.7,2173,Philips,True
item_004083,Adidas Running Model-4083,sports,Gym,147.07,3.4,0,Puma,True
item_004084,Random House Science Model-4084,books,Tech,50.36,4.2,424,Penguin,True
item_004085,Random House Tech Model-4085,books,Non-Fiction,57.33,4.7,415,HarperCollins,False
item_004086,Bosch Smartphones Model-4086,electronics,TVs,348.78,3.9,1157,Apple,True
item_004087,Adidas Gym Model-4087,sports,Yoga,289.53,4.4,2374,Adidas,True
item_004088,Organic Valley Snacks Model-4088,food,Supplements,40.54,4.2,4686,Nestle,True
item_004089,Zara Shoes Model-4089,clothing,Jeans,64.55,5.0,0,H&M,True
item_004090,Under Armour Yoga Model-4090,sports,Gym,22.31,4.8,189,Nike,True
item_004091,Zales Earrings Model-4091,jewelry,Earrings,769.43,4.0,319,Tiffany,True
item_004092,HarperCollins Tech Model-4092,books,Non-Fiction,47.5,4.4,4364,Random House,False
item_004093,Kelloggs Organic Model-4093,food,Snacks,61.29,3.2,275,Nestle,True
item_004094,Fisher-Price Puzzles Model-4094,toys,Dolls,95.17,3.4,451,LEGO,True
item_004095,Mattel Puzzles Model-4095,toys,Board Games,110.15,4.5,2,Fisher-Price,True
item_004096,Nike Swimming Model-4096,sports,Swimming,42.28,4.8,566,Nike,True
item_004097,H&M Shoes Model-4097,clothing,Dresses,146.26,3.9,4491,Levis,True
item_004098,Adidas Jeans Model-4098,clothing,Dresses,251.01,5.0,0,Levis,False
item_004099,Kelloggs Supplements Model-4099,food,Beverages,32.71,4.4,4767,Nestle,True
item_004100,Nike Jackets Model-4100,clothing,Shoes,79.74,3.9,4105,Adidas,True
item_004101,HarperCollins Non-Fiction Model-4101,books,History,33.84,5.0,11,Penguin,True
item_004102,Nestle Snacks Model-4102,food,Beverages,62.88,4.9,206,Organic Valley,True
item_004103,Fisher-Price Action Figures Model-4103,toys,Board Games,43.31,4.2,1102,Hasbro,True
item_004104,Mattel Puzzles Model-4104,toys,Dolls,44.26,5.0,1627,LEGO,True
item_004105,Nestle Organic Model-4105,food,Snacks,18.78,3.4,7,Nestle,True
item_004106,Zara Shoes Model-4106,clothing,T-Shirts,42.57,3.7,11,Levis,True
item_004107,Castrol Tools Model-4107,automotive,Accessories,125.73,2.7,3731,Bosch,True
item_004108,Cuisinart Kitchen Model-4108,home_garden,Furniture,731.02,3.3,841,Dyson,True
item_004109,Nike Dresses Model-4109,clothing,T-Shirts,237.9,3.2,3792,H&M,True
item_004110,Zara Shoes Model-4110,clothing,Jackets,291.59,3.0,293,Nike,True
item_004111,Mattel Board Games Model-4111,toys,Board Games,65.07,5.0,196,Hasbro,True
item_004112,HarperCollins Non-Fiction Model-4112,books,Tech,12.85,4.6,33,Penguin,True
item_004113,Adidas Yoga Model-4113,sports,Swimming,61.53,4.5,67,Under Armour,True
item_004114,Nike Running Model-4114,sports,Gym,162.76,3.5,2269,Puma,True
