user_id,age,gender,country,preferred_categories,account_age_days,is_premium
user_007718,31,M,CA,electronics,1055,False
user_007719,20,F,CA,"clothing,books",1037,False
user_007720,32,M,AU,jewelry,339,False
user_007721,52,M,AU,jewelry,1725,False
user_007722,36,M,DE,sports,1359,False
user_007723,35,M,US,"jewelry,automotive,food",1254,False
user_007724,54,M,MX,clothing,524,True
user_007725,18,M,CA,"clothing,jewelry",1055,False
user_007726,19,F,US,sports,1227,False
user_007727,18,F,DE,"books,toys",253,False
user_007728,39,F,US,"jewelry,sports",4,True
user_007729,36,M,US,home_garden,252,False
user_007730,53,F,JP,"toys,beauty,automotive",1333,False
user_007731,37,M,FR,books,796,False
user_007732,30,M,CA,sports,806,False
user_007733,35,M,BR,automotive,541,False
user_007734,36,F,MX,"electronics,beauty,home_garden",1595,False
user_007735,18,M,CA,"jewelry,beauty",332,False
user_007736,67,F,JP,toys,313,False
user_007737,41,M,IN,"food,books",1005,False
user_007738,37,F,AU,"clothing,electronics",1194,True
user_007739,42,F,UK,"food,automotive",765,False
user_007740,43,M,AU,automotive,1471,False
user_007741,33,M,AU,"books,toys",288,True
user_007742,27,F,DE,"home_garden,books",542,False
user_007743,42,M,DE,"books,automotive",47,False
user_007744,39,M,UK,"clothing,food,books",1339,False
user_007745,25,M,AU,"sports,books,electronics",1723,False
user_007746,52,M,AU,home_garden,1561,False
user_007747,38,M,FR,beauty,124,False
user_007748,43,M,UK,"clothing,home_garden",232,False
user_007749,51,F,DE,"toys,sports",172,False
user_007750,35,F,US,"food,automotive",1738,False
user_007751,38,F,BR,"jewelry,books,automotive",49,False
user_007752,44,M,CA,toys,1154,False
user_007753,26,F,AU,"food,automotive,jewelry",826,False
user_007754,35,M,AU,"sports,clothing",32,False
user_007755,36,M,BR,"toys,sports,jewelry",1448,False
user_007756,23,M,US,jewelry,83,False
user_007757,62,F,BR,jewelry,644,True
user_007758,18,M,UK,"books,jewelry",295,False
user_007759,19,M,AU,"electronics,sports",1168,False
user_007760,50,M,IN,books,176,False
user_007761,43,M,UK,home_garden,884,False
user_007762,22,F,JP,"jewelry,food,sports",1193,False
user_007763,42,F,IN,"clothing,jewelry",1653,False
user_007764,52,M,BR,"clothing,jewelry",1117,False
user_007765,34,F,FR,home_garden,1014,True
user_007766,66,M,JP,"beauty,automotive,toys",618,True
user_007767,18,M,IN,"books,sports",1102,False
user_007768,43,M,CA,"toys,home_garden",946,False
user_007769,48,F,US,"beauty,electronics",732,False
user_007770,45,F,BR,"clothing,jewelry",1083,False
user_007771,32,M,BR,"sports,electronics",1691,False
user_007772,31,M,FR,"jewelry,sports,books",905,False
user_007773,40,M,US,toys,587,False
user_007774,44,M,IN,"food,clothing",156,False
user_007775,42,F,CA,"books,food,automotive",1687,False
user_007776,47,M,IN,"jewelry,toys",1518,False
user_007777,22,F,FR,"books,food,home_garden",1316,False
user_007778,32,F,IN,automotive,215,False
user_007779,23,M,FR,"beauty,sports",1621,False
user_007780,30,F,US,"beauty,jewelry,food",1483,False
user_007781,47,F,CA,"electronics,food,automotive",1293,False
user_007782,36,Other,UK,"home_garden,electronics",994,False
user_007783,66,M,AU,"clothing,books",1204,False
user_007784,37,M,DE,"books,automotive,beauty",530,True
user_007785,35,M,UK,"beauty,books",1021,False
user_007786,36,M,JP,"automotive,beauty,toys",631,False
user_007787,27,M,IN,"sports,home_garden,food",1525,True
user_007788,34,M,US,electronics,564,True
user_007789,48,M,DE,"sports,toys",771,False
user_007790,36,F,JP,"electronics,clothing,sports",97,False
user_007791,25,M,US,"home_garden,food",113,False
user_007792,23,F,AU,clothing,799,False
user_007793,29,M,US,"home_garden,books,electronics",866,False
user_007794,35,F,JP,toys,1287,True
user_007795,49,M,AU,"beauty,automotive,sports",260,False
user_007796,18,M,US,"jewelry,sports",1640,True
user_007797,31,F,US,"books,electronics,toys",610,True
user_007798,36,F,UK,"books,home_garden",1714,False
user_007799,18,F,BR,"food,beauty,clothing",1209,False
user_007800,24,F,AU,"toys,electronics,beauty",480,True
user_007801,26,F,DE,"home_garden,sports",68,False
user_007802,25,M,US,sports,933,False
user_007803,37,F,CA,books,1266,False
user_007804,33,F,BR,"beauty,automotive,home_garden",601,False
user_007805,28,F,JP,"toys,electronics,clothing",1816,False
user_007806,40,F,IN,"automotive,food",1563,False
user_007807,55,M,FR,clothing,68,False
user_007808,54,M,FR,jewelry,1085,False
user_007809,18,M,BR,books,687,True
user_007810,41,M,FR,"automotive,electronics",1289,False
user_007811,32,F,JP,"automotive,toys",71,False
user_007812,36,M,JP,books,1483,False
user_007813,30,M,FR,"sports,books",403,False
user_007814,36,M,CA,"food,electronics,books",1373,False
user_007815,36,M,JP,"toys,electronics,sports",150,True
user_007816,28,M,MX,"toys,beauty,sports",1533,True
user_007817,24,M,US,"home_garden,food",342,False
user_007818,29,M,FR,"food,electronics",659,False
user_007819,37,F,DE,home_garden,1543,False
user_007820,42,M,IN,"sports,beauty,toys",1557,False
user_007821,45,F,US,"clothing,jewelry",829,False
user_007822,29,F,JP,"home_garden,books",994,False
user_007823,38,F,IN,clothing,690,True
user_007824,46,F,DE,"jewelry,books",1632,False
user_007825,48,F,DE,toys,1563,True
user_007826,34,F,UK,"books,beauty,home_garden",1131,False
user_007827,32,F,AU,"toys,clothing",1392,False
user_007828,37,F,AU,sports,1722,False
user_007829,21,M,MX,"home_garden,toys,automotive",1147,False
user_007830,32,F,FR,"sports,electronics,home_garden",967,False
user_007831,43,F,MX,"clothing,beauty",374,False
user_007832,42,M,IN,"automotive,toys",49,False
user_007833,31,F,JP,food,688,False
user_007834,37,M,DE,electronics,993,False
user_007835,25,M,JP,jewelry,1350,False
user_007836,43,F,IN,"food,electronics",74,False
user_007837,34,F,CA,food,291,False
user_007838,31,M,DE,food,1022,False
user_007839,30,M,DE,jewelry,1404,False
user_007840,34,M,BR,"automotive,sports,beauty",1686,False
user_007841,29,M,FR,jewelry,810,False
user_007842,42,M,BR,"home_garden,books,sports",357,False
user_007843,30,F,JP,"clothing,beauty,jewelry",155,False
user_007844,54,F,US,jewelry,1229,False
user_007845,52,F,FR,"electronics,sports,jewelry",807,False
user_007846,24,F,AU,"books,sports",1698,True
user_007847,35,M,BR,"beauty,sports",477,False
user_007848,27,F,UK,"food,books,automotive",1640,False
user_007849,31,M,UK,"home_garden,books",804,False
user_007850,59,M,UK,"home_garden,books,food",175,False
user_007851,31,M,IN,"beauty,clothing",818,False
user_007852,39,F,FR,"jewelry,beauty",409,False
user_007853,41,F,AU,"electronics,beauty",1729,True
user_007854,22,F,BR,"toys,jewelry,sports",135,False
user_007855,24,M,DE,automotive,1349,True
user_007856,20,F,UK,home_garden,1194,False
user_007857,24,F,US,"sports,toys,beauty",1588,False
user_007858,18,F,IN,toys,697,False
user_007859,41,M,JP,toys,1329,False
user_007860,59,F,MX,"jewelry,clothing",777,False
user_007861,36,M,DE,"jewelry,food",283,False
user_007862,18,F,CA,"sports,beauty",481,False
user_007863,27,M,CA,sports,318,False
user_007864,29,M,FR,toys,246,False
user_007865,22,M,DE,"sports,jewelry",203,False
user_007866,45,F,MX,"sports,books,clothing",1724,False
user_007867,44,M,FR,"clothing,electronics,home_garden",213,False
user_007868,21,F,MX,electronics,749,False
user_007869,43,F,FR,"automotive,beauty,electronics",482,False
user_007870,53,M,FR,electronics,1508,False
user_007871,57,M,JP,home_garden,1499,False
user_007872,69,F,UK,"sports,home_garden,clothing",1240,False
user_007873,24,F,FR,"clothing,toys,home_garden",1556,False
user_007874,68,F,FR,"clothing,beauty",498,False
user_007875,30,M,BR,"automotive,books,beauty",1641,False
user_007876,27,M,IN,"books,jewelry,electronics",273,False
user_007877,38,F,US,"jewelry,sports,beauty",356,False
user_007878,28,M,IN,"beauty,food",856,False
user_007879,39,M,DE,"clothing,automotive,jewelry",757,False
user_007880,19,F,AU,"jewelry,home_garden,clothing",510,False
user_007881,32,M,IN,"clothing,home_garden",889,True
user_007882,50,M,CA,toys,1739,False
user_007883,34,F,AU,"clothing,toys",559,False
user_007884,36,F,FR,"electronics,food",784,False
user_007885,40,F,BR,food,9,False
user_007886,49,M,BR,"home_garden,clothing",1617,False
user_007887,18,F,BR,"sports,electronics,toys",288,False
user_007888,42,F,CA,"food,books",183,False
user_007889,31,M,MX,jewelry,1549,False
user_007890,36,M,IN,"toys,food,automotive",789,False
user_007891,47,F,UK,"sports,electronics",1245,False
user_007892,20,F,BR,"beauty,jewelry,home_garden",686,False
user_007893,22,M,UK,sports,890,True
user_007894,18,M,MX,"home_garden,automotive,sports",1788,False
user_007895,28,M,BR,"food,beauty",857,False
user_007896,50,M,AU,"electronics,sports,clothing",1352,False
user_007897,33,M,US,"beauty,toys,home_garden",447,False
user_007898,18,M,FR,"beauty,books,automotive",305,False
user_007899,29,M,CA,"food,automotive",416,False
user_007900,18,F,BR,"beauty,clothing,food",839,False
user_007901,21,F,MX,"automotive,toys",304,True
user_007902,39,F,FR,"sports,home_garden,food",863,False
user_007903,20,M,UK,"food,clothing,automotive",1655,False
user_007904,48,F,AU,beauty,711,False
user_007905,34,M,MX,"sports,beauty,electronics",1068,False
user_007906,36,M,US,"books,sports,toys",1243,False
user_007907,31,M,CA,"books,automotive",249,False
user_007908,44,M,FR,jewelry,175,False
user_007909,44,F,AU,"clothing,sports,books",517,False
user_007910,39,M,JP,jewelry,302,False
user_007911,41,F,AU,automotive,1013,False
user_007912,32,M,BR,"electronics,beauty",1304,False
user_007913,41,M,BR,home_garden,883,False
user_007914,30,Other,BR,electronics,1169,False
user_007915,35,F,US,"beauty,clothing",1194,True
user_007916,31,M,DE,"beauty,clothing,sports",1693,False
user_007917,29,F,JP,sports,211,False
user_007918,26,M,UK,sports,1023,True
user_007919,40,M,US,jewelry,1204,True
user_007920,50,F,US,"clothing,home_garden",368,False
user_007921,49,F,UK,"electronics,clothing",623,False
user_007922,19,F,AU,"food,books,electronics",660,True
user_007923,50,F,US,"automotive,home_garden",518,False
user_007924,31,F,CA,"beauty,food",642,False
user_007925,42,F,FR,"sports,jewelry,books",401,False
user_007926,24,F,CA,automotive,1812,False
user_007927,36,F,US,"beauty,clothing",425,False
user_007928,38,M,FR,"home_garden,electronics,books",85,True
user_007929,18,F,CA,toys,1355,False
user_007930,42,M,MX,"jewelry,electronics",498,False
user_007931,51,F,FR,"clothing,food",418,False
user_007932,32,M,DE,"home_garden,electronics,food",1704,False
user_007933,51,F,US,"automotive,books,clothing",1812,False
user_007934,32,M,FR,jewelry,138,False
user_007935,45,M,UK,"food,automotive",1355,False
user_007936,18,F,US,automotive,316,False
user_007937,64,F,JP,automotive,1183,False
user_007938,52,F,AU,books,922,False
user_007939,31,M,CA,"home_garden,beauty",1351,True
user_007940,18,F,FR,jewelry,715,False
user_007941,38,M,MX,"books,automotive",1159,False
user_007942,18,F,DE,sports,475,False
user_007943,40,M,UK,"jewelry,books",973,False
user_007944,39,M,US,"clothing,sports,beauty",1232,False
user_007945,23,M,JP,"home_garden,beauty,food",1261,False
user_007946,48,M,BR,"home_garden,clothing",464,False
user_007947,44,Other,AU,"books,food,toys",1680,False
user_007948,46,F,CA,"automotive,electronics",1181,False
user_007949,35,Other,AU,"jewelry,books,home_garden",1122,False
user_007950,18,M,UK,"books,electronics",1300,False
user_007951,46,F,IN,"beauty,sports,automotive",1740,False
user_007952,31,M,AU,"books,electronics,food",215,False
user_007953,18,Other,DE,"automotive,food,electronics",349,True
user_007954,51,F,US,"food,jewelry,beauty",275,False
user_007955,60,M,UK,"jewelry,automotive",54,False
user_007956,34,M,CA,books,217,False
user_007957,60,M,UK,food,113,False
user_007958,36,F,BR,"food,books,beauty",670,False
user_007959,30,M,BR,books,115,False
user_007960,27,F,FR,"jewelry,toys",426,False
user_007961,54,M,BR,books,793,False
user_007962,25,F,BR,"jewelry,books,clothing",586,False
user_007963,43,M,AU,home_garden,1182,False
user_007964,28,F,AU,"automotive,books",815,False
user_007965,29,F,DE,"books,clothing",1225,False
user_007966,47,F,MX,"jewelry,electronics",623,False
user_007967,30,F,FR,sports,1559,False
user_007968,30,F,DE,food,715,False
user_007969,48,F,CA,"automotive,beauty",1020,False
user_007970,54,F,US,"beauty,jewelry,food",659,True
user_007971,42,M,MX,"beauty,electronics",1495,False
user_007972,27,M,AU,"sports,beauty",1200,False
user_007973,28,F,AU,"jewelry,books",846,False
user_007974,35,F,JP,sports,538,False
user_007975,38,F,IN,"food,beauty,electronics",97,False
user_007976,23,F,JP,"toys,jewelry",452,False
user_007977,43,M,CA,automotive,210,False
user_007978,36,F,DE,"beauty,electronics",57,False
user_007979,18,M,UK,books,378,False
user_007980,23,M,MX,automotive,1674,False
user_007981,28,Other,DE,"sports,toys",1009,False
user_007982,34,F,CA,"clothing,sports",1209,False
user_007983,57,M,MX,"clothing,beauty,jewelry",674,False
user_007984,37,M,FR,"jewelry,home_garden,beauty",679,False
user_007985,24,F,FR,"sports,clothing,toys",714,False
user_007986,37,M,BR,"jewelry,beauty,books",1336,False
user_007987,30,Other,MX,books,1420,True
user_007988,38,F,BR,"clothing,food,sports",511,False
user_007989,41,M,MX,clothing,867,False
user_007990,49,F,UK,"electronics,automotive",1783,True
user_007991,34,F,JP,"electronics,sports,beauty",1301,False
user_007992,54,M,AU,"food,sports,electronics",1264,False
user_007993,45,M,CA,"home_garden,sports,automotive",345,True
user_007994,26,F,CA,"sports,books,electronics",1667,True
user_007995,61,M,MX,"books,automotive,toys",74,False
user_007996,38,M,AU,"food,books,beauty",637,True
user_007997,24,M,FR,jewelry,938,False
user_007998,54,Other,BR,"food,electronics",1697,False
user_007999,59,M,JP,"electronics,toys",1203,False
user_008000,34,F,DE,beauty,1674,False
user_008001,28,Other,AU,"home_garden,toys,beauty",1205,False
user_008002,32,F,JP,"books,food,automotive",1195,False
user_008003,43,M,UK,books,1681,False
user_008004,50,F,IN,"sports,electronics,toys",1321,False
user_008005,41,M,FR,"clothing,electronics",726,False
user_008006,36,M,MX,"books,electronics,sports",1451,False
user_008007,52,M,CA,"clothing,beauty,food",1231,False
user_008008,31,M,JP,automotive,411,False
user_008009,47,F,CA,"jewelry,automotive",1213,False
user_008010,31,F,IN,automotive,1020,False
user_008011,40,F,UK,automotive,246,False
user_008012,33,F,DE,food,427,False
user_008013,34,M,BR,"home_garden,books",26,False
user_008014,30,F,BR,books,1581,False
user_008015,51,F,BR,home_garden,1556,False
user_008016,26,M,DE,"electronics,automotive,clothing",354,False
user_008017,26,M,IN,"books,jewelry,electronics",602,False
user_008018,60,F,IN,"home_garden,beauty,clothing",1590,False
user_008019,46,F,BR,"clothing,toys,sports",229,False
user_008020,18,Other,AU,sports,1275,False
user_008021,28,F,DE,books,273,False
user_008022,18,M,UK,food,1105,False
user_008023,23,F,CA,"home_garden,clothing,jewelry",430,False
user_008024,18,F,BR,electronics,1176,False
user_008025,33,M,AU,"clothing,food,home_garden",1067,True
user_008026,21,F,US,"automotive,books",168,False
user_008027,35,F,IN,"books,food",754,False
user_008028,18,M,BR,"books,clothing",18,False
user_008029,35,F,UK,"books,electronics",1687,True
user_008030,30,F,JP,food,887,False
user_008031,53,M,MX,"beauty,home_garden,toys",262,True
user_008032,51,F,UK,"home_garden,beauty,electronics",215,False
user_008033,44,F,MX,"jewelry,toys",669,True
user_008034,31,M,IN,jewelry,585,False
user_008035,58,M,MX,"jewelry,sports,beauty",570,False
user_008036,18,M,DE,"books,beauty",1350,False
user_008037,18,F,CA,sports,258,False
user_008038,33,M,CA,"beauty,toys",1202,True
user_008039,62,M,CA,"toys,beauty",617,False
user_008040,32,M,UK,"beauty,food",1635,False
user_008041,32,M,IN,"books,beauty",1549,False
user_008042,18,M,US,"toys,sports,jewelry",1813,False
user_008043,46,M,UK,electronics,975,False
user_008044,46,M,MX,"books,clothing",201,False
user_008045,44,M,IN,"jewelry,food",449,False
user_008046,27,F,DE,"food,jewelry",1533,False
user_008047,26,M,DE,"clothing,beauty",335,False
user_008048,19,Other,US,beauty,1468,False
user_008049,36,M,BR,"home_garden,sports,clothing",282,False
user_008050,22,M,UK,"books,electronics",1228,False
user_008051,20,M,US,food,1753,False
user_008052,29,F,MX,home_garden,1141,False
user_008053,29,M,AU,"food,jewelry,home_garden",327,True
user_008054,28,M,IN,automotive,388,False
user_008055,40,F,IN,"beauty,jewelry",1609,False
user_008056,35,F,IN,"home_garden,books",1237,False
user_008057,31,F,AU,"clothing,electronics",1568,False
user_008058,37,F,UK,"jewelry,automotive,clothing",1637,False
user_008059,23,F,IN,"sports,books,clothing",482,False
user_008060,36,M,MX,"electronics,toys,sports",1527,False
user_008061,36,F,FR,"beauty,home_garden",385,False
user_008062,18,M,US,"food,clothing,jewelry",554,True
user_008063,46,M,FR,"home_garden,books,sports",1696,False
user_008064,24,F,UK,electronics,1395,False
user_008065,36,M,FR,"home_garden,clothing",274,False
user_008066,48,F,BR,electronics,1567,False
user_008067,46,F,MX,"sports,food",1509,True
user_008068,35,M,DE,"clothing,books",750,False
user_008069,30,M,CA,"jewelry,toys,clothing",1744,True
user_008070,46,Other,CA,"books,food,jewelry",1335,False
user_008071,43,M,MX,electronics,1194,False
user_008072,27,M,IN,beauty,432,True
user_008073,25,M,JP,"food,jewelry,beauty",734,False
user_008074,18,F,US,clothing,108,False
user_008075,36,M,JP,"electronics,books",122,True
user_008076,34,M,DE,home_garden,696,False
user_008077,48,Other,US,"clothing,electronics",442,False
user_008078,39,M,CA,"automotive,beauty",490,False
user_008079,51,M,BR,"home_garden,automotive",1309,False
user_008080,26,M,AU,automotive,1030,True
user_008081,48,F,UK,"home_garden,electronics",357,False
user_008082,28,M,JP,automotive,397,False
user_008083,44,F,UK,"books,beauty",286,False
user_008084,18,M,JP,"electronics,home_garden,clothing",314,False
user_008085,37,M,BR,beauty,1380,False
user_008086,18,F,DE,"books,beauty,jewelry",1180,False
user_008087,31,F,CA,"toys,beauty",1013,False
user_008088,40,F,CA,toys,759,False
user_008089,28,M,AU,"electronics,home_garden,toys",1532,False
user_008090,22,M,CA,"books,home_garden",895,False
user_008091,45,M,BR,"books,jewelry",799,True
user_008092,33,M,AU,"food,electronics",1540,False
user_008093,29,M,DE,books,1418,True
user_008094,35,M,MX,"toys,sports,books",922,False
user_008095,66,F,MX,"sports,home_garden",1725,False
user_008096,48,M,IN,"toys,electronics,home_garden",1275,False
user_008097,48,M,US,clothing,252,False
user_008098,40,M,UK,"home_garden,beauty",197,False
user_008099,36,M,UK,"beauty,sports,books",712,True
user_008100,18,F,US,"sports,home_garden,food",1442,False
user_008101,26,M,AU,"electronics,automotive,home_garden",722,False
user_008102,29,M,IN,"home_garden,toys,sports",919,False
user_008103,18,M,CA,"food,jewelry,sports",332,False
user_008104,21,M,DE,"electronics,sports,home_garden",1633,False
user_008105,18,F,BR,"automotive,sports",1815,False
user_008106,34,F,JP,"electronics,food",1643,False
user_008107,44,M,IN,beauty,220,False
user_008108,48,F,BR,automotive,1070,False
user_008109,39,M,MX,"sports,beauty,clothing",456,False
user_008110,23,M,UK,sports,1323,False
user_008111,18,M,FR,"jewelry,books,food",900,False
user_008112,18,F,MX,electronics,1622,False
user_008113,19,M,IN,"toys,home_garden,beauty",1736,False
user_008114,24,M,DE,"electronics,beauty",86,False
user_008115,33,M,US,toys,134,False
user_008116,22,F,BR,"sports,clothing",323,False
user_008117,39,M,BR,"sports,clothing,electronics",672,False
user_008118,32,F,FR,toys,315,False
user_008119,35,M,UK,"automotive,sports,electronics",935,True
user_008120,48,F,BR,electronics,58,False
user_008121,20,M,BR,automotive,1211,True
user_008122,40,M,UK,"food,home_garden",853,False
user_008123,34,M,DE,food,1005,False
user_008124,30,M,JP,clothing,1306,False
user_008125,45,M,MX,"food,jewelry,sports",1412,False
user_008126,45,M,AU,automotive,1290,False
user_008127,23,F,JP,"toys,clothing",193,True
user_008128,32,M,BR,"home_garden,food",128,False
user_008129,38,F,DE,electronics,272,False
user_008130,31,F,FR,toys,1790,False
user_008131,42,F,US,"electronics,beauty,clothing",250,False
user_008132,38,F,JP,automotive,1160,False
user_008133,56,M,JP,"jewelry,clothing",949,False
user_008134,18,F,UK,"food,clothing,electronics",577,False
user_008135,33,F,JP,clothing,470,False
user_008136,24,M,JP,"books,jewelry,beauty",527,False
user_008137,42,M,BR,"beauty,automotive,toys",299,True
user_008138,18,F,CA,"electronics,books",1749,False
user_008139,39,M,DE,"toys,beauty,automotive",1447,False
user_008140,27,F,CA,"books,clothing,jewelry",1304,False
user_008141,26,F,AU,"food,beauty",5,False
user_008142,18,M,CA,sports,1333,False
user_008143,29,Other,DE,"home_garden,jewelry",466,True
user_008144,48,F,BR,"beauty,sports",256,False
user_008145,34,M,US,books,821,True
user_008146,42,F,DE,jewelry,30,False
user_008147,54,F,BR,"toys,food,jewelry",574,False
user_008148,38,F,BR,books,1136,True
user_008149,28,M,CA,jewelry,1254,False
user_008150,40,F,JP,jewelry,802,False
user_008151,28,M,DE,"books,toys",1623,False
user_008152,28,F,US,"sports,clothing",527,False
user_008153,18,M,MX,"clothing,toys",672,False
user_008154,46,F,JP,"automotive,sports",705,False
user_008155,30,M,FR,"clothing,home_garden,food",522,False
user_008156,37,F,BR,"jewelry,home_garden,books",1577,False
user_008157,22,F,JP,food,657,False
user_008158,40,F,CA,"automotive,sports,books",1574,False
user_008159,25,M,CA,"toys,sports",1327,True
user_008160,33,F,CA,"electronics,jewelry,books",479,False
user_008161,45,M,FR,"jewelry,sports",1135,False
user_008162,44,M,FR,home_garden,626,False
user_008163,34,M,JP,"home_garden,jewelry",1055,False
user_008164,18,F,JP,automotive,1672,False
user_008165,70,F,DE,"beauty,sports",1361,True
user_008166,55,F,UK,jewelry,414,False
user_008167,43,F,UK,"food,toys,clothing",749,False
user_008168,25,F,UK,"electronics,clothing",236,False
user_008169,33,F,DE,"automotive,clothing",434,True
user_008170,28,M,IN,jewelry,151,True
user_008171,50,M,UK,"food,toys,beauty",771,False
user_008172,38,M,BR,"food,beauty,electronics",1680,False
user_008173,25,F,AU,clothing,132,True
user_008174,29,M,MX,"automotive,clothing,electronics",1751,False
user_008175,48,M,BR,electronics,1000,False
user_008176,54,M,MX,toys,593,True
user_008177,53,F,IN,"toys,home_garden,electronics",355,False
user_008178,44,F,BR,books,855,False
user_008179,31,M,US,"clothing,jewelry,sports",940,False
user_008180,18,M,CA,"automotive,food,clothing",1742,False
user_008181,38,F,CA,toys,275,False
user_008182,34,F,CA,toys,1497,False
user_008183,36,F,IN,sports,1503,False
user_008184,35,F,DE,"automotive,clothing,toys",1415,False
user_008185,19,M,CA,"beauty,sports,electronics",1345,False
user_008186,41,F,CA,automotive,1001,False
user_008187,42,F,BR,automotive,1641,False
user_008188,43,F,IN,"sports,beauty,food",1208,False
user_008189,46,M,CA,sports,55,False
user_008190,42,M,UK,"books,clothing",615,False
user_008191,30,F,BR,"toys,clothing,automotive",913,False
user_008192,34,F,US,"beauty,home_garden",1478,False
user_008193,36,M,DE,"jewelry,automotive,toys",1524,False
user_008194,36,M,AU,home_garden,1641,False
user_008195,46,F,AU,"electronics,jewelry,books",401,False
user_008196,42,F,BR,"books,beauty,toys",1726,False
user_008197,59,F,DE,"home_garden,clothing,books",638,False
user_008198,61,M,UK,"food,electronics,clothing",1512,False
user_008199,35,M,BR,food,487,False
user_008200,18,M,CA,"automotive,home_garden",1705,False
user_008201,49,M,AU,clothing,879,False
user_008202,28,F,IN,"home_garden,automotive",975,True
user_008203,25,M,MX,home_garden,442,False
user_008204,30,F,CA,"automotive,clothing,electronics",1103,False
user_008205,29,M,BR,beauty,437,False
user_008206,42,F,JP,"home_garden,jewelry",169,False
user_008207,18,F,IN,jewelry,862,False
user_008208,22,M,BR,"food,automotive,sports",986,False
user_008209,39,F,DE,"home_garden,toys",97,False
user_008210,42,F,JP,"beauty,electronics",1262,False
user_008211,42,Other,JP,"books,automotive,beauty",1061,False
user_008212,25,M,MX,"sports,clothing",485,False
user_008213,23,M,IN,clothing,651,False
user_008214,28,M,DE,books,204,False
user_008215,37,F,JP,"electronics,home_garden",512,False
user_008216,52,F,DE,"beauty,clothing,jewelry",1218,False
user_008217,18,M,US,"beauty,toys",1714,False
user_008218,32,F,BR,jewelry,161,False
user_008219,19,F,CA,"automotive,sports",631,False
user_008220,18,M,CA,electronics,1603,False
user_008221,46,F,UK,"food,jewelry,automotive",1328,False
user_008222,41,F,UK,"beauty,clothing",823,False
user_008223,40,M,FR,beauty,1446,False
user_008224,46,M,AU,beauty,949,False
user_008225,29,M,US,"toys,electronics",383,False
user_008226,29,F,JP,"electronics,food",876,False
user_008227,61,M,AU,"jewelry,beauty",1458,True
user_008228,32,M,MX,electronics,840,False
user_008229,43,F,CA,"home_garden,books,toys",1017,False
user_008230,35,M,CA,sports,29,False
user_008231,18,F,IN,"home_garden,toys",1729,False
user_008232,18,M,UK,"toys,electronics,automotive",1131,False
user_008233,28,F,BR,electronics,217,False
user_008234,47,F,UK,automotive,1214,False
user_008235,44,M,UK,"jewelry,books,food",1037,False
user_008236,45,F,UK,automotive,1251,False
user_008237,23,M,UK,"books,clothing,toys",1737,False
user_008238,54,F,BR,food,863,False
user_008239,23,M,IN,automotive,883,False
user_008240,37,M,CA,"beauty,books,automotive",1223,False
user_008241,34,F,DE,"books,automotive",1046,True
user_008242,32,F,UK,"toys,beauty",999,False
user_008243,51,M,MX,clothing,1573,False
user_008244,26,M,AU,"jewelry,home_garden",282,False
user_008245,18,F,AU,"food,toys,books",702,False
user_008246,35,M,IN,"toys,beauty",1799,True
user_008247,30,M,FR,"toys,beauty",1221,True
user_008248,75,M,AU,food,516,False
user_008249,43,M,UK,toys,1779,False
user_008250,30,M,AU,sports,49,False
user_008251,22,F,CA,"toys,electronics",1214,False
user_008252,18,M,CA,"automotive,food,beauty",877,False
user_008253,22,M,IN,"sports,automotive",1736,False
user_008254,36,F,UK,"home_garden,automotive",1553,True
user_008255,52,F,BR,"beauty,automotive",965,False
user_008256,48,M,UK,beauty,698,True
user_008257,37,M,JP,"toys,beauty",662,False
user_008258,31,F,CA,"jewelry,toys,home_garden",601,False
user_008259,38,M,DE,"clothing,home_garden",696,False
user_008260,28,F,UK,"automotive,home_garden,sports",53,False
user_008261,55,M,JP,"books,food",751,False
user_008262,32,F,BR,electronics,1294,True
user_008263,33,M,JP,jewelry,903,False
user_008264,18,M,UK,"food,sports",69,False
user_008265,32,F,UK,"automotive,sports,home_garden",1535,False
user_008266,45,M,US,automotive,26,False
user_008267,22,M,IN,"electronics,home_garden",376,False
user_008268,25,F,DE,"clothing,food,home_garden",1671,False
user_008269,44,M,US,home_garden,896,False
user_008270,18,M,IN,"toys,beauty",547,False
user_008271,47,M,IN,"food,jewelry,sports",1282,False
user_008272,28,M,MX,"jewelry,beauty",978,True
user_008273,30,M,MX,"jewelry,clothing",1726,False
user_008274,21,M,JP,jewelry,1207,False
user_008275,39,F,MX,home_garden,1645,False
user_008276,64,F,FR,automotive,273,False
user_008277,44,F,JP,"automotive,toys,jewelry",1111,False
user_008278,24,M,US,"jewelry,automotive,sports",469,False
user_008279,48,F,US,"beauty,electronics",1799,False
user_008280,31,M,CA,sports,1547,False
user_008281,51,F,FR,"food,toys,beauty",443,False
user_008282,44,M,FR,"sports,beauty,food",1459,False
user_008283,18,F,MX,"toys,clothing,electronics",338,False
user_008284,22,F,FR,"food,electronics,sports",1069,False
user_008285,46,M,MX,"food,toys,clothing",919,False
user_008286,36,F,FR,"books,clothing",687,False
user_008287,22,Other,FR,"toys,clothing",1743,True
user_008288,27,F,CA,"home_garden,automotive,jewelry",1144,False
user_008289,18,Other,UK,"jewelry,beauty,home_garden",366,False
user_008290,33,F,AU,electronics,1182,False
user_008291,61,F,CA,"electronics,jewelry",213,False
user_008292,44,M,CA,"electronics,home_garden",376,False
